frame_id,time_ms,phrase_idx,syllable_idx,global_syllable_idx,syllable,start_viseme,end_viseme,alpha
628,25120,5,2,95,yu,5,3,0.0
629,25160,5,2,95,yu,5,3,0.829493
630,25200,5,2,95,yu,5,3,1.0
631,25240,5,3,96,yin,5,5,1.0
632,25280,5,3,96,yin,5,5,1.0
633,25320,5,3,96,yin,5,5,0.0
634,25360,5,3,96,yin,5,5,0.829493
635,25400,5,3,96,yin,5,5,1.0
636,25440,5,4,97,shu,2,2,1.0
637,25480,5,4,97,shu,2,2,1.0
638,25520,5,4,97,shu,2,3,0.0
639,25560,5,4,97,shu,2,3,0.829493
640,25600,5,4,97,shu,2,3,1.0
641,25640,5,5,98,ru,2,2,1.0
642,25680,5,5,98,ru,2,2,1.0
643,25720,5,5,98,ru,2,3,0.0
644,25760,5,5,98,ru,2,3,0.829493
645,25800,5,5,98,ru,2,3,1.0
646,25840,5,6,99,qu,5,5,1.0
647,25880,5,6,99,qu,5,5,1.0
648,25920,5,6,99,qu,5,3,0.0
649,25960,5,6,99,qu,5,3,0.829493
650,26000,5,6,99,qu,5,3,1.0
651,26040,5,7,100,dong,2,2,1.0
652,26080,5,7,100,dong,2,2,1.0
653,26120,5,7,100,dong,6,6,0.0
654,26160,5,7,100,dong,6,6,0.430809
655,26200,5,7,100,dong,6,6,0.996374
656,26240,5,7,100,dong,6,6,1.0
657,26280,5,8,101,fang,0,0,1.0
658,26320,5,8,101,fang,0,0,1.0
659,26360,5,8,101,fang,0,4,0.0
660,26400,5,8,101,fang,0,4,0.170507
661,26440,5,8,101,fang,0,4,1.0
662,26480,5,8,101,fang,4,2,0.0
663,26520,5,8,101,fang,4,2,0.5
664,26560,5,9,102,zhen,3,3,1.0
665,26600,5,9,102,zhen,3,3,1.0
666,26640,5,9,102,zhen,3,4,0.0
667,26680,5,9,102,zhen,3,4,0.430809
668,26720,5,9,102,zhen,3,4,0.996374
669,26760,5,9,102,zhen,3,4,1.0
670,26800,5,10,103,ji,2,2,1.0
671,26840,5,10,103,ji,2,2,1.0
672,26880,5,10,103,ji,2,2,1.0
673,26920,5,10,103,ji,2,5,0.0
674,26960,5,10,103,ji,2,5,0.430809
675,27000,5,10,103,ji,2,5,0.996374
676,27040,5,10,103,ji,2,5,1.0
677,27080,5,11,104,qi,5,5,1.0
678,27120,5,11,104,qi,5,5,0.0
679,27160,5,11,104,qi,5,5,0.829493
680,27200,5,12,105,ren,2,5,0.0
681,27240,5,12,105,ren,2,5,0.430809
682,27280,5,12,105,ren,2,5,0.996374
683,27320,5,12,105,ren,5,3,0.0
684,27360,5,12,105,ren,5,3,1.0
685,27400,5,13,106,de,3,3,1.0
686,27440,5,13,106,de,3,3,1.0
687,27480,5,13,106,de,3,2,0.0
688,27520,5,13,106,de,2,4,0.0
689,27560,5,13,106,de,2,4,1.0
690,27600,5,13,106,de,4,4,0.0
691,27640,5,14,107,mian,5,5,1.0
692,27680,5,14,107,mian,5,5,1.0
693,27720,5,14,107,mian,5,5,1.0
694,27760,5,14,107,mian,5,5,0.0
695,27800,5,14,107,mian,5,5,0.0
696,27840,5,14,107,mian,5,5,0.829493
697,27880,5,15,108,bu,5,3,0.0
698,27920,5,15,108,bu,5,3,0.829493
699,27960,5,15,108,bu,3,3,0.0
700,28000,5,15,108,bu,3,3,0.430809
701,28040,5,15,108,bu,3,3,0.996374
702,28080,5,15,108,bu,3,3,1.0
703,28120,5,16,109,biao,4,4,1.0
704,28160,5,16,109,biao,4,4,1.0
705,28200,5,16,109,biao,4,4,1.0
706,28240,5,16,109,biao,4,5,0.0
707,28280,5,16,109,biao,4,5,0.829493
708,28320,5,16,109,biao,4,5,1.0
709,28360,5,17,110,qing,5,5,1.0
710,28400,5,17,110,qing,5,5,1.0
711,28440,5,17,110,qing,5,5,0.0
712,28480,5,17,110,qing,5,0,0.0
713,28520,5,17,110,qing,5,0,0.5
714,28560,5,17,110,qing,5,0,1.0
715,28600,5,17,110,qing,0,4,0.0
716,28640,5,17,110,qing,0,4,0.170507
717,28680,6,0,111,gai,4,4,1.0
718,28720,6,0,111,gai,4,4,1.0
719,28760,6,0,111,gai,4,4,1.0
720,28800,6,0,111,gai,0,5,0.0
721,28840,6,0,111,gai,0,5,0.003626
722,28880,6,0,111,gai,0,5,0.569191
723,28920,6,0,111,gai,5,5,0.0
724,28960,6,0,111,gai,5,5,0.430809
725,29000,6,0,111,gai,5,5,0.996374
726,29040,6,1,112,fang,5,5,1.0
727,29080,6,1,112,fang,5,5,1.0
728,29120,6,1,112,fang,5,5,1.0
729,29160,6,1,112,fang,5,3,0.0
730,29200,6,1,112,fang,5,3,0.829493
731,29240,6,1,112,fang,5,3,1.0
732,29280,6,1,112,fang,3,4,0.0
733,29320,6,1,112,fang,3,4,0.829493
734,29360,6,2,113,fa,5,5,1.0
735,29400,6,2,113,fa,5,5,1.0
736,29440,6,2,113,fa,2,5,0.0
737,29480,6,2,113,fa,2,5,0.829493
738,29520,6,2,113,fa,2,5,1.0
739,29560,6,2,113,fa,5,3,0.0
740,29600,6,2,113,fa,5,3,1.0
741,29640,6,3,114,de,4,4,1.0
742,29680,6,3,114,de,4,4,1.0
743,29720,6,3,114,de,5,2,0.0
744,29760,6,3,114,de,5,2,0.209877
745,29800,6,3,114,de,5,2,0.790123
746,29840,6,3,114,de,5,2,1.0
747,29880,6,4,115,he,5,5,1.0
748,29920,6,4,115,he,5,5,1.0
749,29960,6,4,115,he,5,2,0.0
750,30000,6,4,115,he,5,2,0.5
751,30040,6,4,115,he,2,2,0.0
752,30080,6,4,115,he,2,2,1.0
753,30120,6,5,116,xin,4,4,1.0
754,30160,6,5,116,xin,4,4,1.0
755,30200,6,5,116,xin,4,4,0.0
756,30240,6,5,116,xin,4,4,0.829493
757,30280,6,5,116,xin,4,4,1.0
758,30320,6,5,116,xin,2,5,0.0
759,30360,6,5,116,xin,2,5,0.230872
760,30400,6,5,116,xin,2,5,0.829493
761,30440,6,5,116,xin,2,5,1.0
762,30480,6,6,117,shi,5,5,1.0
763,30520,6,6,117,shi,5,5,1.0
764,30560,6,6,117,shi,5,2,0.0
765,30600,6,6,117,shi,5,2,0.209877
766,30640,6,6,117,shi,5,2,0.790123
767,30680,6,7,118,cai,1,1,1.0
768,30720,6,7,118,cai,1,1,1.0
769,30760,6,7,118,cai,1,7,0.0
770,30800,6,7,118,cai,1,7,0.829493
771,30840,6,7,118,cai,1,7,1.0
772,30880,6,8,119,yong,4,4,1.0
773,30920,6,8,119,yong,4,4,1.0
774,30960,6,8,119,yong,4,1,0.0
775,31000,6,8,119,yong,4,1,0.5
776,31040,6,8,119,yong,4,1,1.0
777,31080,6,8,119,yong,1,7,0.0
778,31120,6,8,119,yong,1,7,0.829493
779,31160,6,8,119,yong,1,7,1.0
780,31200,6,9,120,xian,7,7,1.0
781,31240,6,9,120,xian,7,7,1.0
782,31280,6,9,120,xian,7,7,1.0
783,31320,6,9,120,xian,7,7,1.0
784,31360,6,9,120,xian,7,7,1.0
785,31400,6,10,121,xing,5,5,1.0
786,31440,6,10,121,xing,5,5,1.0
787,31480,6,10,121,xing,5,4,0.0
788,31520,6,10,121,xing,5,4,0.430809
789,31560,6,10,121,xing,5,4,0.996374
790,31600,6,10,121,xing,5,4,1.0
791,31640,6,11,122,hun,4,4,1.0
792,31680,6,11,122,hun,4,4,1.0
793,31720,6,11,122,hun,4,3,0.0
794,31760,6,11,122,hun,4,3,0.430809
795,31800,6,11,122,hun,4,3,0.996374
796,31840,6,11,122,hun,4,3,1.0
797,31880,6,12,123,he,4,4,1.0
798,31920,6,12,123,he,2,5,0.0
799,31960,6,12,123,he,2,5,0.829493
800,32000,6,12,123,he,2,5,1.0
801,32040,6,12,123,he,5,5,0.0
802,32080,6,12,123,he,5,5,1.0
803,32120,6,13,124,meng,5,5,1.0
804,32160,6,13,124,meng,5,5,1.0
805,32200,6,13,124,meng,5,5,0.0
806,32240,6,13,124,meng,5,3,0.0
807,32280,6,13,124,meng,5,3,0.829493
808,32320,6,13,124,meng,3,4,0.0
809,32360,6,13,124,meng,3,4,0.829493
810,32400,6,14,125,pi,3,3,1.0
811,32440,6,14,125,pi,3,3,1.0
812,32480,6,14,125,pi,3,3,1.0
813,32520,6,14,125,pi,3,4,0.0
814,32560,6,14,125,pi,4,4,0.0
815,32600,6,14,125,pi,4,4,1.0
816,32640,6,15,126,zuo,5,5,1.0
817,32680,6,15,126,zuo,5,5,1.0
818,32720,6,15,126,zuo,5,5,1.0
819,32760,6,15,126,zuo,5,5,0.0
820,32800,6,15,126,zuo,5,5,0.829493
821,32840,6,15,126,zuo,5,5,1.0
822,32880,6,16,127,wei,2,2,1.0
823,32920,6,16,127,wei,2,2,1.0
824,32960,6,16,127,wei,2,2,1.0
825,33000,6,16,127,wei,5,3,0.0
826,33040,6,16,127,wei,5,3,0.230872
827,33080,6,16,127,wei,5,3,0.829493
828,33120,6,16,127,wei,5,3,1.0
829,33160,6,17,128,tong,3,3,1.0
830,33200,6,17,128,tong,3,3,1.0
831,33240,6,17,128,tong,3,3,0.0
832,33280,6,17,128,tong,3,3,0.829493
833,33320,6,17,128,tong,5,3,0.0
834,33360,6,17,128,tong,5,3,0.829493
835,33400,6,17,128,tong,5,3,1.0
836,33440,6,18,129,yi,3,3,1.0
837,33480,6,18,129,yi,3,3,1.0
838,33520,6,18,129,yi,3,3,0.0
839,33560,6,18,129,yi,3,3,0.430809
840,33600,6,18,129,yi,3,3,0.996374
841,33640,6,19,130,de,2,3,0.0
842,33680,6,19,130,de,2,3,0.230872
843,33720,6,19,130,de,2,3,0.829493
844,33760,6,19,130,de,2,3,1.0
845,33800,6,19,130,de,2,3,1.0
846,33840,6,19,130,de,3,4,0.0
847,33880,6,20,131,biao,4,4,1.0
848,33920,6,20,131,biao,4,4,1.0
849,33960,6,20,131,biao,2,3,0.0
850,34000,6,20,131,biao,2,3,0.829493
851,34040,6,20,131,biao,3,3,0.0
852,34080,6,20,131,biao,3,3,0.829493
853,34120,6,20,131,biao,3,3,1.0
854,34160,6,21,132,shi,4,4,1.0
855,34200,6,21,132,shi,4,4,1.0
856,34240,6,21,132,shi,4,1,0.0
857,34280,6,21,132,shi,4,1,0.5
858,34320,6,21,132,shi,4,1,1.0
859,34360,6,22,133,fang,7,7,1.0
860,34400,6,22,133,fang,7,7,1.0
861,34440,6,22,133,fang,7,7,1.0
862,34480,6,22,133,fang,7,4,0.0
863,34520,6,22,133,fang,7,4,0.829493
864,34560,6,22,133,fang,7,4,1.0
865,34600,6,22,133,fang,2,5,0.0
866,34640,6,22,133,fang,5,4,0.0
867,34680,6,22,133,fang,5,4,0.430809
868,34720,6,22,133,fang,5,4,0.996374
869,34760,6,22,133,fang,5,4,1.0
870,34800,6,23,134,fa,2,2,1.0
871,34840,6,23,134,fa,2,2,1.0
872,34880,6,23,134,fa,2,2,1.0
873,34920,6,23,134,fa,2,5,0.0
874,34960,6,23,134,fa,2,5,0.430809
875,35000,6,23,134,fa,2,5,0.996374
876,35040,6,23,134,fa,5,5,0.0
877,35080,6,23,134,fa,5,5,1.0
878,35120,6,23,134,fa,5,5,0.0
879,35160,6,23,134,fa,2,5,0.0
880,35200,6,23,134,fa,2,5,0.430809
881,35240,6,23,134,fa,2,5,0.996374
882,35280,6,23,134,fa,2,5,1.0
883,35320,7,0,135,cong,5,5,1.0
884,35360,7,0,135,cong,5,5,0.0
885,35400,7,0,135,cong,5,5,0.829493
886,35440,7,0,135,cong,5,5,0.0
887,35480,7,0,135,cong,5,5,1.0
888,35520,7,0,135,cong,5,4,0.0
889,35560,7,0,135,cong,5,4,0.829493
890,35600,7,0,135,cong,4,2,0.0
891,35640,7,0,135,cong,4,2,0.5
892,35680,7,0,135,cong,2,2,0.0
893,35720,7,0,135,cong,2,2,1.0
894,35760,7,1,136,er,4,4,1.0
895,35800,7,1,136,er,4,4,1.0
896,35840,7,2,137,zhi,4,4,1.0
897,35880,7,2,137,zhi,4,4,1.0
898,35920,7,2,137,zhi,4,4,1.0
899,35960,7,2,137,zhi,0,5,0.0
900,36000,7,2,137,zhi,0,5,0.003626
901,36040,7,2,137,zhi,0,5,0.569191
902,36080,7,2,137,zhi,0,5,1.0
903,36120,7,3,138,dao,7,7,1.0
904,36160,7,3,138,dao,7,7,1.0
905,36200,7,3,138,dao,7,2,0.0
906,36240,7,3,138,dao,7,2,0.209877
907,36280,7,3,138,dao,7,2,0.790123
908,36320,7,4,139,shi,0,3,0.0
909,36360,7,4,139,shi,0,3,1.0
910,36400,7,4,139,shi,3,3,0.0
911,36440,7,5,140,ti,3,3,1.0
912,36480,7,5,140,ti,3,3,1.0
913,36520,7,5,140,ti,0,5,0.0
914,36560,7,5,140,ti,0,5,0.170507
915,36600,7,5,140,ti,0,5,1.0
916,36640,7,6,141,she,7,7,1.0
917,36680,7,6,141,she,7,7,1.0
918,36720,7,6,141,she,7,6,0.0
919,36760,7,6,141,she,7,6,0.829493
920,36800,7,6,141,she,7,6,1.0
921,36840,7,7,142,ji,2,5,0.0
922,36880,7,7,142,ji,2,5,0.430809
923,36920,7,7,142,ji,2,5,0.996374
924,36960,7,7,142,ji,2,5,1.0
925,37000,7,7,142,ji,5,4,0.0
926,37040,7,7,142,ji,5,4,0.230872
927,37080,7,7,142,ji,5,4,0.829493
928,37120,7,7,142,ji,5,4,1.0
929,37160,7,8,143,he,4,4,1.0
930,37200,7,8,143,he,4,4,1.0
931,37240,7,8,143,he,4,4,1.0
932,37280,7,8,143,he,4,4,1.0
933,37320,7,9,144,yun,3,3,1.0
934,37360,7,9,144,yun,3,3,1.0
935,37400,7,9,144,yun,3,3,1.0
936,37440,7,10,145,dong,2,2,1.0
937,37480,7,10,145,dong,2,2,1.0
938,37520,7,10,145,dong,2,6,0.0
939,37560,7,10,145,dong,2,6,0.829493
940,37600,7,10,145,dong,2,6,1.0
941,37640,7,11,146,he,4,4,1.0
942,37680,7,11,146,he,4,4,1.0
943,37720,7,11,146,he,4,4,0.0
944,37760,7,11,146,he,4,4,0.829493
945,37800,7,11,146,he,4,4,1.0
946,37840,7,12,147,cheng,2,2,1.0
947,37880,7,12,147,cheng,2,2,1.0
948,37920,7,12,147,cheng,2,4,0.0
949,37960,7,12,147,cheng,2,4,0.829493
950,38000,7,12,147,cheng,2,4,1.0
951,38040,7,13,148,fang,1,1,1.0
952,38080,7,13,148,fang,1,1,1.0
953,38120,7,13,148,fang,1,7,0.0
954,38160,7,13,148,fang,1,7,0.430809
955,38200,7,13,148,fang,1,7,0.996374
956,38240,7,13,148,fang,1,7,1.0
957,38280,7,14,149,mian,0,0,1.0
958,38320,7,14,149,mian,0,0,1.0
959,38360,7,14,149,mian,0,7,0.0
960,38400,7,14,149,mian,0,7,0.003626
961,38440,7,14,149,mian,0,7,0.569191
962,38480,7,14,149,mian,7,4,0.0
963,38520,7,14,149,mian,7,4,0.829493
964,38560,7,14,149,mian,7,4,1.0
965,38600,7,15,150,de,7,7,1.0
966,38640,7,15,150,de,7,7,1.0
967,38680,7,15,150,de,7,4,0.0
968,38720,7,15,150,de,7,4,1.0
969,38760,7,16,151,chuang,1,1,1.0
970,38800,7,16,151,chuang,1,1,1.0
971,38840,7,16,151,chuang,1,1,1.0
972,38880,7,16,151,chuang,1,7,0.0
973,38920,7,16,151,chuang,1,7,1.0
974,38960,7,17,152,xin,4,4,1.0
975,39000,7,17,152,xin,4,4,1.0
976,39040,7,17,152,xin,4,4,1.0
977,39080,7,17,152,xin,4,1,0.0
978,39120,7,17,152,xin,4,1,1.0
979,39160,7,17,152,xin,1,7,0.0
980,39200,7,17,152,xin,1,7,0.829493
981,39240,7,17,152,xin,7,7,0.0
982,39280,7,17,152,xin,7,7,0.829493
983,39320,7,17,152,xin,7,2,0.0
984,39360,7,17,152,xin,7,2,1.0
985,39400,7,17,152,xin,2,4,0.0
986,39440,7,17,152,xin,4,4,0.0
987,39480,7,17,152,xin,4,4,0.0
988,39520,7,17,152,xin,4,4,0.430809
989,39560,7,17,152,xin,4,4,0.996374
990,39600,7,17,152,xin,4,4,1.0
991,39640,7,17,152,xin,4,4,0.0
992,39680,7,17,152,xin,4,4,0.829493
993,39720,8,0,153,neng,4,4,1.0
994,39760,8,0,153,neng,4,4,1.0
995,39800,8,0,153,neng,2,5,0.0
996,39840,8,0,153,neng,2,5,0.230872
997,39880,8,0,153,neng,2,5,0.829493
998,39920,8,0,153,neng,2,5,1.0
999,39960,8,0,153,neng,5,5,0.0
1000,40000,8,0,153,neng,5,5,0.230872
1001,40040,8,0,153,neng,5,5,0.829493
1002,40080,8,0,153,neng,5,5,1.0
1003,40120,8,0,153,neng,5,2,0.0
1004,40160,8,0,153,neng,5,2,0.209877
1005,40200,8,0,153,neng,5,2,0.790123
1006,40240,8,0,153,neng,5,2,1.0
1007,40280,8,0,153,neng,2,5,0.0
1008,40320,8,0,153,neng,2,5,0.430809
1009,40360,8,0,153,neng,2,5,0.996374
1010,40400,8,0,153,neng,2,5,1.0
1011,40440,8,0,153,neng,5,5,0.0
1012,40480,8,0,153,neng,5,5,0.0
1013,40520,8,0,153,neng,5,5,0.829493
1014,40560,8,0,153,neng,5,5,1.0
1015,40600,8,0,153,neng,5,5,0.0
1016,40640,8,0,153,neng,5,5,0.430809
1017,40680,8,0,153,neng,5,5,0.996374
1018,40720,8,1,154,gou,7,7,1.0
1019,40760,8,1,154,gou,7,7,1.0
1020,40800,8,1,154,gou,7,7,1.0
1021,40840,8,1,154,gou,7,4,0.0
1022,40880,8,1,154,gou,7,4,0.829493
1023,40920,8,2,155,zhi,5,5,1.0
1024,40960,8,2,155,zhi,5,5,1.0
1025,41000,8,2,155,zhi,5,5,1.0
1026,41040,8,2,155,zhi,5,3,0.0
1027,41080,8,2,155,zhi,5,3,0.829493
1028,41120,8,2,155,zhi,3,4,0.0
1029,41160,8,2,155,zhi,3,4,0.430809
1030,41200,8,2,155,zhi,3,4,0.996374
1031,41240,8,3,156,dao,2,5,0.0
1032,41280,8,3,156,dao,2,5,0.230872
1033,41320,8,3,156,dao,2,5,0.829493
1034,41360,8,3,156,dao,2,5,1.0
1035,41400,8,3,156,dao,5,7,0.0
1036,41440,8,3,156,dao,5,7,0.829493
1037,41480,8,3,156,dao,5,7,1.0
1038,41520,8,4,157,qu,2,2,1.0
1039,41560,8,4,157,qu,2,2,1.0
1040,41600,8,4,157,qu,2,5,0.0
1041,41640,8,4,157,qu,2,5,0.430809
1042,41680,8,4,157,qu,2,5,0.996374
1043,41720,8,4,157,qu,2,5,1.0
1044,41760,8,5,158,dong,4,4,1.0
1045,41800,8,5,158,dong,4,4,1.0
1046,41840,8,5,158,dong,4,4,1.0
1047,41880,8,5,158,dong,4,4,0.0
1048,41920,8,5,158,dong,4,4,0.829493
1049,41960,8,5,158,dong,4,4,1.0
1050,42000,8,5,158,dong,4,3,0.0
1051,42040,8,5,158,dong,4,3,0.430809
1052,42080,8,5,158,dong,4,3,0.996374
1053,42120,8,6,159,tuo,4,4,1.0
1054,42160,8,6,159,tuo,4,4,1.0
1055,42200,8,6,159,tuo,4,2,0.0
1056,42240,8,6,159,tuo,4,2,0.5
1057,42280,8,6,159,tuo,4,2,1.0
1058,42320,8,7,160,pu,4,4,1.0
1059,42360,8,7,160,pu,4,4,1.0
1060,42400,8,7,160,pu,4,4,1.0
1061,42440,8,7,160,pu,4,4,0.0
1062,42480,8,7,160,pu,4,4,1.0
1063,42520,8,7,160,pu,4,4,0.0
1064,42560,8,7,160,pu,4,4,1.0
1065,42600,8,7,160,pu,4,0,0.0
1066,42640,8,7,160,pu,4,0,1.0
1067,42680,8,8,161,jie,4,4,1.0
1068,42720,8,8,161,jie,4,4,1.0
1069,42760,8,8,161,jie,4,4,1.0
1070,42800,8,8,161,jie,4,4,0.0
1071,42840,8,8,161,jie,4,4,0.829493
1072,42880,8,9,162,gou,0,5,0.0
1073,42920,8,9,162,gou,0,5,0.003626
1074,42960,8,9,162,gou,0,5,0.569191
1075,43000,8,9,162,gou,0,5,1.0
1076,43040,8,9,162,gou,5,5,0.0
1077,43080,8,9,162,gou,5,5,0.430809
1078,43120,8,9,162,gou,5,5,0.996374
1079,43160,8,9,162,gou,5,5,0.0
1080,43200,8,9,162,gou,5,5,0.430809
1081,43240,8,9,162,gou,5,5,0.996374
1082,43280,8,9,162,gou,5,5,1.0
1093,43720,9,0,163,cu,5,5,1.0
1094,43760,9,0,163,cu,5,5,1.0
1095,43800,9,0,163,cu,5,3,0.0
1096,43840,9,0,163,cu,5,3,0.829493
1097,43880,9,0,163,cu,5,3,1.0
1098,43920,9,1,164,jin,5,5,1.0
1099,43960,9,1,164,jin,5,5,1.0
1100,44000,9,1,164,jin,5,5,0.0
1101,44040,9,1,164,jin,5,5,0.829493
1102,44080,9,1,164,jin,5,5,1.0
1103,44120,9,2,165,ren,2,2,1.0
1104,44160,9,2,165,ren,2,2,1.0
1105,44200,9,2,165,ren,2,4,0.0
1106,44240,9,2,165,ren,2,4,0.430809
1107,44280,9,2,165,ren,2,4,0.996374
1108,44320,9,2,165,ren,2,4,1.0
1109,44360,9,3,166,lei,2,2,1.0
1110,44400,9,3,166,lei,2,2,1.0
1111,44440,9,3,166,lei,2,5,0.0
1112,44480,9,3,166,lei,2,5,0.829493
1113,44520,9,3,166,lei,2,5,1.0
1114,44560,9,4,167,biao,0,0,1.0
1115,44600,9,4,167,biao,0,0,1.0
1116,44640,9,4,167,biao,0,6,0.0
1117,44680,9,4,167,biao,0,6,0.170507
1118,44720,9,4,167,biao,0,6,1.0
1119,44760,9,5,168,qing,5,5,1.0
1120,44800,9,5,168,qing,5,5,1.0
1121,44840,9,5,168,qing,5,4,0.0
1122,44880,9,5,168,qing,5,4,0.829493
1123,44920,9,5,168,qing,5,4,1.0
1124,44960,9,6,169,de,2,2,1.0
1125,45000,9,6,169,de,2,2,1.0
1126,45040,9,6,169,de,2,4,0.0
1127,45080,9,6,169,de,2,4,0.829493
1128,45120,9,6,169,de,2,4,1.0
1129,45160,9,7,170,zhong,2,2,1.0
1130,45200,9,7,170,zhong,2,2,1.0
1131,45240,9,7,170,zhong,2,6,0.0
1132,45280,9,7,170,zhong,2,6,0.430809
1133,45320,9,7,170,zhong,2,6,0.996374
1134,45360,9,7,170,zhong,2,6,1.0
1135,45400,9,8,171,ding,2,2,1.0
1136,45440,9,8,171,ding,2,2,1.0
1137,45480,9,8,171,ding,5,3,0.0
1138,45520,9,8,171,ding,5,3,0.430809
1139,45560,9,8,171,ding,5,3,0.996374
1140,45600,9,8,171,ding,5,3,1.0
1141,45640,9,9,172,xiang,6,6,1.0
1142,45680,9,9,172,xiang,6,6,0.0
1143,45720,9,9,172,xiang,6,6,0.829493
1144,45760,9,9,172,xiang,6,6,1.0
1145,45800,9,9,172,xiang,6,3,0.0
1146,45840,9,9,172,xiang,6,3,1.0
1147,45880,9,9,172,xiang,3,4,0.0
1148,45920,9,9,172,xiang,3,4,0.430809
1149,45960,9,9,172,xiang,3,4,0.996374
1150,46000,9,9,172,xiang,3,4,1.0
1151,46040,9,9,172,xiang,4,5,0.0
1152,46080,9,9,172,xiang,4,5,0.829493
1153,46120,10,0,173,bing,2,3,0.0
1154,46160,10,0,173,bing,2,3,0.230872
1155,46200,10,0,173,bing,2,3,0.829493
1156,46240,10,0,173,bing,2,3,1.0
1157,46280,10,0,173,bing,3,3,0.0
1158,46320,10,0,173,bing,3,3,0.829493
1159,46360,10,0,173,bing,3,3,1.0
1160,46400,10,0,173,bing,3,4,0.0
1161,46440,10,0,173,bing,3,4,0.829493
1162,46480,10,0,173,bing,4,5,0.0
1163,46520,10,0,173,bing,4,5,0.829493
1164,46560,10,0,173,bing,4,5,1.0
1165,46600,10,0,173,bing,5,5,0.0
1166,46640,10,1,174,shi,5,5,1.0
1167,46680,10,1,174,shi,5,5,1.0
1168,46720,10,1,174,shi,5,2,0.0
1169,46760,10,1,174,shi,2,4,0.0
1170,46800,10,1,174,shi,2,4,0.829493
1171,46840,10,1,174,shi,2,4,1.0
1172,46880,10,2,175,xian,4,4,1.0
1173,46920,10,2,175,xian,4,4,1.0
1174,46960,10,2,175,xian,0,5,0.0
1175,47000,10,2,175,xian,0,5,0.003626
1176,47040,10,2,175,xian,0,5,0.569191
1177,47080,10,3,176,gao,7,7,1.0
1178,47120,10,3,176,gao,7,7,1.0
1179,47160,10,3,176,gao,7,7,1.0
1180,47200,10,3,176,gao,7,6,0.0
1181,47240,10,3,176,gao,7,6,1.0
1182,47280,10,3,176,gao,6,5,0.0
1183,47320,10,3,176,gao,6,5,0.430809
1184,47360,10,3,176,gao,6,5,0.996374
1185,47400,10,4,177,xiao,5,5,1.0
1186,47440,10,4,177,xiao,5,5,1.0
1187,47480,10,4,177,xiao,5,5,0.0
1188,47520,10,4,177,xiao,5,5,1.0
1189,47560,10,5,178,de,1,1,1.0
1190,47600,10,5,178,de,1,1,1.0
1191,47640,10,5,178,de,1,7,0.0
1192,47680,10,5,178,de,1,7,0.829493
1193,47720,10,5,178,de,1,7,1.0
1194,47760,10,6,179,yu,4,4,1.0
1195,47800,10,6,179,yu,4,4,1.0
1196,47840,10,6,179,yu,4,4,1.0
1197,47880,10,6,179,yu,4,1,0.0
1198,47920,10,6,179,yu,4,1,1.0
1199,47960,10,7,180,yin,7,7,1.0
1200,48000,10,7,180,yin,7,7,1.0
1201,48040,10,7,180,yin,7,7,1.0
1202,48080,10,7,180,yin,7,7,0.0
1203,48120,10,7,180,yin,7,7,0.230872
1204,48160,10,7,180,yin,7,7,0.829493
1205,48200,10,7,180,yin,7,7,1.0
1206,48240,10,8,181,qu,3,3,1.0
1207,48280,10,8,181,qu,3,3,1.0
1208,48320,10,9,182,dong,2,2,1.0
1209,48360,10,9,182,dong,2,2,1.0
1210,48400,10,9,182,dong,2,6,0.0
1211,48440,10,9,182,dong,2,6,0.829493
1212,48480,10,9,182,dong,2,6,1.0
1213,48520,10,10,183,mian,0,0,1.0
1214,48560,10,10,183,mian,0,0,1.0
1215,48600,10,10,183,mian,0,7,0.0
1216,48640,10,10,183,mian,0,7,0.003626
1217,48680,10,10,183,mian,0,7,0.569191
1218,48720,10,10,183,mian,0,7,1.0
1219,48760,10,11,184,bu,0,0,1.0
1220,48800,10,11,184,bu,5,3,0.0
1221,48840,10,11,184,bu,5,3,0.430809
1222,48880,10,11,184,bu,5,3,0.996374
1223,48920,10,11,184,bu,5,3,1.0
1224,48960,10,12,185,yun,3,3,1.0
1225,49000,10,12,185,yun,3,3,1.0
1226,49040,10,12,185,yun,3,3,1.0
1227,49080,10,12,185,yun,3,4,0.0
1228,49120,10,12,185,yun,3,4,0.829493
1229,49160,10,13,186,dong,2,2,1.0
1230,49200,10,13,186,dong,2,2,1.0
1231,49240,10,13,186,dong,2,2,1.0
1232,49280,10,13,186,dong,2,4,0.0
1233,49320,10,13,186,dong,2,4,0.430809
1234,49360,10,13,186,dong,2,4,0.996374
1235,49400,10,13,186,dong,2,4,1.0
1236,49440,10,14,187,sheng,4,4,1.0
1237,49480,10,14,187,sheng,4,4,1.0
1238,49520,10,14,187,sheng,4,4,1.0
1239,49560,10,15,188,cheng,2,5,0.0
1240,49600,10,15,188,cheng,2,5,0.430809
1241,49640,10,15,188,cheng,2,5,0.996374
1242,49680,10,15,188,cheng,5,5,0.0
1243,49720,10,15,188,cheng,5,5,0.829493
1244,49760,10,15,188,cheng,5,5,0.0
1245,49800,10,15,188,cheng,5,5,1.0
1246,49840,10,15,188,cheng,5,2,0.0
1247,49880,10,15,188,cheng,2,7,0.0
1248,49920,10,15,188,cheng,2,7,0.430809
1249,49960,10,15,188,cheng,2,7,0.996374
1250,50000,10,15,188,cheng,7,6,0.0
1251,50040,10,15,188,cheng,7,6,0.430809
